elevation,aspect,slope,horizontal_distance_to_hydrology,vertical_distance_to_hydrology,horizontal_distance_to_roadways,hillshade_9am,hillshade_noon,hillshade_3pm,horizontal_distance_to_fire_points,wilderness_area,soil_type,cover_type
2660,330,17,85,31,2458,177,216,178,1253,comanche_peak,10,2
2660,359,12,42,2,2400,201,217,153,849,comanche_peak,33,2
2661,8,31,150,18,1124,167,161,117,1793,comanche_peak,33,2
2661,27,17,382,69,595,211,202,123,361,comanche_peak,10,2
2661,157,12,120,33,3415,233,242,137,2475,comanche_peak,11,2
2661,192,10,90,7,454,219,248,162,631,comanche_peak,34,2
2661,281,29,190,84,1092,129,228,232,1965,comanche_peak,13,2
2661,283,12,42,2,1702,186,240,194,450,comanche_peak,33,2
2662,45,10,30,2,1200,223,218,129,1758,comanche_peak,33,2
2662,110,13,182,-18,1917,242,226,111,607,comanche_peak,11,2
2662,174,25,433,223,417,225,243,135,859,comanche_peak,3,2
2662,201,22,277,8,470,205,253,174,735,comanche_peak,3,2
2663,159,13,124,35,3444,233,242,137,2490,comanche_peak,11,2
2663,211,18,95,23,3287,203,254,182,1987,comanche_peak,2,2
2663,336,16,0,0,1632,182,216,172,1261,comanche_peak,20,2
2664,53,10,42,4,1774,226,219,127,1110,comanche_peak,17,2
2664,154,10,150,14,955,232,241,139,1505,comanche_peak,4,2
2664,205,31,108,45,1890,185,250,180,1087,comanche_peak,4,2
2664,229,24,258,34,3089,175,253,207,1855,comanche_peak,13,2
2664,339,17,170,1,1760,181,213,170,1651,comanche_peak,10,2
2665,25,4,0,0,1503,218,231,150,1383,comanche_peak,17,2
2665,67,4,42,3,85,223,232,144,1041,comanche_peak,11,2
2665,121,10,95,14,1824,237,232,125,418,comanche_peak,11,2
2665,292,28,201,88,1110,131,222,225,1994,comanche_peak,13,2
2665,351,17,30,9,713,188,209,157,1972,comanche_peak,33,2
2665,351,18,42,12,1583,185,206,157,1926,comanche_peak,10,2
2666,23,15,175,56,792,210,206,129,1905,comanche_peak,31,2
2666,38,17,95,35,816,218,200,112,1231,comanche_peak,33,2
2666,96,13,150,-14,1891,241,220,107,541,comanche_peak,11,2
2666,119,42,134,110,1678,249,166,0,1266,comanche_peak,13,2
2666,256,31,42,20,955,134,241,235,1392,comanche_peak,13,2
2666,348,27,150,81,2250,160,185,157,2285,comanche_peak,24,2
2667,6,23,283,52,642,185,188,134,1684,comanche_peak,10,2
2667,29,15,446,69,661,213,206,125,258,comanche_peak,10,2
2667,78,15,67,16,2571,238,211,100,1012,comanche_peak,10,2
2667,135,9,150,39,3425,234,237,134,2449,comanche_peak,11,2
2667,204,31,255,-1,1387,188,249,177,1120,comanche_peak,3,2
2667,211,19,212,13,466,201,254,182,696,comanche_peak,3,2
2668,2,18,0,0,725,193,203,146,1965,comanche_peak,33,2
2668,82,14,67,16,1302,238,215,105,797,comanche_peak,33,2
2668,90,13,42,8,1321,240,219,107,769,comanche_peak,33,2
2668,240,25,0,0,2654,166,251,216,1723,comanche_peak,4,2
2668,281,17,120,27,1639,172,239,206,633,comanche_peak,33,2
2668,332,21,60,14,2641,166,208,179,1114,comanche_peak,24,2
2669,6,7,0,0,2490,212,226,152,700,comanche_peak,33,2
2669,7,20,258,74,1521,192,196,137,2742,comanche_peak,10,2
2669,8,18,90,37,767,196,202,139,1948,comanche_peak,31,2
2669,31,31,30,13,1399,195,158,80,1260,comanche_peak,33,2
2669,44,21,30,2,1284,220,189,95,864,comanche_peak,33,2
2669,200,29,362,180,1149,195,250,172,983,comanche_peak,3,2
2669,229,34,42,0,1598,149,247,216,1224,comanche_peak,3,2
2669,346,25,350,23,732,164,192,160,1710,comanche_peak,10,2
2670,18,13,150,26,2379,209,212,138,1006,comanche_peak,10,2
2670,53,32,127,47,604,219,155,0,1182,comanche_peak,33,2
2670,94,27,268,143,932,250,189,50,907,comanche_peak,13,2
2671,41,5,201,14,242,221,228,143,914,comanche_peak,11,2
2671,186,26,127,46,1800,214,247,151,1421,comanche_peak,10,2
2672,76,15,67,16,2310,237,212,102,830,comanche_peak,10,2
2672,117,11,182,44,3463,238,230,121,2439,comanche_peak,11,2
2673,21,30,67,33,1332,186,163,99,1140,comanche_peak,33,2
2673,26,24,153,46,741,201,181,107,1189,comanche_peak,33,2
2673,45,9,0,0,1276,223,220,132,1786,comanche_peak,20,2
2673,73,22,242,70,2297,239,191,71,800,comanche_peak,2,2
2673,226,33,95,58,309,157,249,211,1516,comanche_peak,13,2
2674,21,26,134,30,2007,194,177,109,888,comanche_peak,10,2
2674,41,16,323,49,362,220,203,113,313,comanche_peak,11,2
2674,49,16,85,14,1806,225,205,110,1082,comanche_peak,10,2
2674,50,16,85,10,1753,225,203,107,1146,comanche_peak,10,2
2674,84,17,175,17,3515,242,210,93,2313,comanche_peak,11,2
2674,170,13,30,-6,2015,229,245,146,510,comanche_peak,11,2
2674,213,20,360,236,420,198,254,186,841,comanche_peak,3,2
2674,333,20,120,23,1915,169,209,178,2270,comanche_peak,10,2
2675,30,8,295,33,319,218,223,140,722,comanche_peak,11,2
2675,33,16,42,0,1290,215,203,119,1825,comanche_peak,33,2
2675,45,11,0,0,1296,223,216,126,1812,comanche_peak,33,2
2675,53,27,190,70,1103,223,170,64,1289,comanche_peak,33,2
2675,74,23,90,37,949,240,191,69,1200,comanche_peak,33,2
2675,109,12,124,-5,1956,241,226,113,589,comanche_peak,11,2
2675,277,18,124,16,1710,168,240,211,514,comanche_peak,33,2
2675,355,27,90,38,1631,166,182,146,1188,comanche_peak,24,2
2675,356,11,60,9,1853,203,221,156,2366,comanche_peak,17,2
2677,11,15,60,21,778,203,207,139,1983,comanche_peak,20,2
2677,13,8,0,0,1318,212,223,148,1827,comanche_peak,33,2
2677,17,14,283,43,330,208,210,137,474,comanche_peak,11,2
2677,125,41,162,98,1689,249,177,13,1182,comanche_peak,13,2
2677,152,14,175,49,3510,236,240,131,2496,comanche_peak,11,2
2677,204,21,0,0,1740,203,254,177,1150,comanche_peak,4,2
2677,327,18,124,49,2514,172,216,182,1243,comanche_peak,10,2
2678,21,29,85,38,1308,188,167,102,1110,comanche_peak,33,2
2678,235,29,283,60,3062,159,250,217,1844,comanche_peak,13,2
2678,342,14,60,22,731,191,218,166,2008,comanche_peak,33,2
2679,3,12,90,36,721,203,216,150,2016,comanche_peak,33,2
2679,11,11,319,37,342,209,218,146,703,comanche_peak,11,2
2679,57,5,216,12,268,223,229,142,1068,comanche_peak,11,2
2679,76,21,90,46,1154,240,196,76,1073,comanche_peak,13,2
2679,193,20,42,8,1710,214,251,163,1173,comanche_peak,4,2
2679,194,4,30,0,1733,219,243,160,2391,comanche_peak,4,2
2679,211,36,366,-35,1276,166,245,190,1020,comanche_peak,3,2
2679,253,28,85,30,1588,145,245,229,1200,comanche_peak,13,2
2679,285,17,42,10,1611,172,238,205,1155,comanche_peak,23,2
2679,289,18,42,9,1611,167,235,207,1158,comanche_peak,13,2
2679,319,23,301,102,924,155,212,194,1834,comanche_peak,10,2
2680,40,16,67,13,1637,220,204,114,1253,comanche_peak,10,2
2680,69,31,42,7,1697,235,162,36,1950,comanche_peak,10,2
2680,80,4,150,5,192,225,232,142,1209,comanche_peak,11,2
2680,85,11,258,65,2395,236,221,114,2340,comanche_peak,10,2
2680,126,16,182,0,2005,245,227,106,684,comanche_peak,11,2
2680,127,9,67,11,1840,236,234,128,2419,comanche_peak,4,2
2680,326,16,30,9,2707,179,221,181,1080,comanche_peak,20,2
2681,70,5,67,-1,3640,225,230,140,2202,comanche_peak,11,2
2682,4,16,300,5,2731,197,207,145,2470,comanche_peak,10,2
2682,34,5,42,-7,1560,219,228,146,2279,comanche_peak,17,2
2682,85,5,162,7,212,228,231,137,1189,comanche_peak,11,2
2682,91,14,95,20,1933,241,217,102,335,comanche_peak,10,2
2682,108,24,108,27,1693,252,205,67,1365,comanche_peak,13,2
2682,124,5,60,-2,1571,229,236,140,1477,comanche_peak,11,2
2682,280,17,60,13,1622,171,240,208,1167,comanche_peak,13,2
2682,313,31,256,93,979,124,200,208,1084,comanche_peak,24,2
2682,333,17,85,26,1671,180,216,175,1230,comanche_peak,13,2
2682,335,12,0,0,2550,193,224,170,671,comanche_peak,33,2
2683,7,17,234,101,870,197,204,141,1800,comanche_peak,33,2
2683,83,15,85,21,1953,240,212,97,365,comanche_peak,10,2
2683,314,14,108,27,1699,183,229,186,1259,comanche_peak,13,2
2683,344,15,67,12,1489,189,216,164,1510,comanche_peak,24,2
2684,16,14,60,16,805,208,211,138,2012,comanche_peak,20,2
2684,21,16,95,19,1570,208,204,129,1302,comanche_peak,10,2
2684,27,16,201,-12,858,212,205,126,1961,comanche_peak,31,2
2684,31,16,362,59,402,214,203,120,247,comanche_peak,10,2
2684,42,13,323,76,454,222,211,122,162,comanche_peak,10,2
2684,58,27,127,13,2687,227,172,61,1087,comanche_peak,10,2
2684,114,14,90,16,2400,244,225,107,703,comanche_peak,10,2
2684,184,26,170,59,1842,215,247,148,1448,comanche_peak,10,2
2684,202,9,30,3,1994,216,248,167,543,comanche_peak,11,2
2684,222,27,297,54,3118,174,253,202,1800,comanche_peak,13,2
2684,352,15,120,41,742,193,213,158,2052,comanche_peak,33,2
2684,355,25,162,95,1173,171,188,148,825,comanche_peak,33,2
2685,8,10,255,93,891,208,219,148,1830,comanche_peak,31,2
2685,58,16,120,48,932,230,204,102,1176,comanche_peak,33,2
2685,67,5,201,35,1383,226,229,138,1681,comanche_peak,11,2
2685,96,7,150,3,212,232,230,131,1146,comanche_peak,11,2
2685,104,15,42,7,1294,244,220,102,752,comanche_peak,31,2
2685,289,32,201,96,1020,115,217,233,1022,comanche_peak,24,2
2685,317,23,150,69,1566,154,213,196,1138,comanche_peak,33,2
2685,338,17,90,17,2490,181,214,171,805,comanche_peak,33,2
2685,349,11,134,29,2460,199,221,160,899,comanche_peak,10,2
2686,42,25,0,0,1666,215,178,85,1155,comanche_peak,33,2
2686,56,26,60,22,1359,227,176,68,1123,comanche_peak,33,2
2686,122,9,218,33,1679,236,233,127,1170,comanche_peak,11,2
2687,33,14,379,62,418,216,209,125,212,comanche_peak,10,2
2687,38,22,162,58,808,214,186,97,1167,comanche_peak,33,2
2687,41,10,297,20,342,221,219,132,1123,comanche_peak,11,2
2687,69,12,108,4,3656,233,216,113,2244,comanche_peak,11,2
2687,128,14,85,10,1738,242,231,114,2430,comanche_peak,4,2
2687,329,11,0,0,2580,193,227,173,658,comanche_peak,33,2
2688,38,13,323,31,362,219,211,124,865,comanche_peak,11,2
2688,189,17,390,-47,450,218,251,160,812,comanche_peak,3,2
2688,191,23,0,0,726,212,251,161,711,comanche_peak,3,2
2688,213,24,300,-47,514,191,254,189,751,comanche_peak,3,2
2688,262,14,60,14,1527,185,246,199,942,comanche_peak,33,2
2688,268,17,124,21,1771,175,244,208,459,comanche_peak,31,2
2688,307,16,30,10,1944,173,229,195,60,comanche_peak,33,2
2688,345,16,162,31,1848,186,212,164,2215,comanche_peak,10,2
2689,32,16,228,-7,876,215,204,121,1958,comanche_peak,31,2
2689,33,20,95,32,1832,212,192,109,2295,comanche_peak,10,2
2689,77,3,150,-4,1493,224,233,145,1653,comanche_peak,11,2
2689,92,15,218,63,2385,242,216,99,2489,comanche_peak,11,2
2689,97,10,0,0,1678,237,225,119,1401,comanche_peak,11,2
2689,258,13,85,18,1549,187,247,198,912,comanche_peak,33,2
2690,53,24,295,126,1140,226,182,77,912,comanche_peak,13,2
2690,112,15,175,37,2059,245,223,102,808,comanche_peak,11,2
2690,129,17,120,9,2021,245,228,106,641,comanche_peak,11,2
2690,143,11,182,37,1790,236,238,130,1101,comanche_peak,11,2
2690,183,20,150,24,3475,221,249,152,1964,comanche_peak,26,2
2690,280,29,150,67,1131,129,228,232,902,comanche_peak,24,2
2690,320,16,42,10,1704,177,223,186,2316,comanche_peak,17,2
2691,32,10,323,34,366,218,218,134,999,comanche_peak,11,2
2691,36,7,335,82,2403,220,225,141,2311,comanche_peak,10,2
2691,45,16,60,10,1302,222,202,109,1556,comanche_peak,10,2
2691,60,15,60,9,1170,231,207,104,1590,comanche_peak,31,2
2691,69,7,309,78,2419,228,226,131,2340,comanche_peak,10,2
2691,93,5,162,-2,1532,228,232,138,1618,comanche_peak,11,2
2691,107,17,30,2,1416,247,217,92,1433,comanche_peak,4,2
2691,118,42,162,126,1666,250,166,0,1242,comanche_peak,13,2
2691,320,14,60,9,1584,183,226,182,2258,comanche_peak,17,2
2692,48,15,42,3,1550,224,206,113,1812,comanche_peak,11,2
2692,77,5,134,8,212,227,230,138,1062,comanche_peak,17,2
2692,107,11,42,-4,1650,239,226,116,1460,comanche_peak,11,2
2692,114,9,134,-14,1584,236,231,125,1554,comanche_peak,11,2
2692,141,12,124,16,1844,238,237,127,2368,comanche_peak,10,2
2692,282,18,108,23,1671,169,238,208,1215,comanche_peak,13,2
2692,292,18,90,25,1869,166,234,206,313,comanche_peak,31,2
2693,39,13,400,68,446,220,210,122,182,comanche_peak,10,2
2693,43,11,42,5,1158,222,216,127,1682,comanche_peak,17,2
2693,68,14,256,76,2391,234,210,105,883,comanche_peak,2,2
2693,204,24,42,17,2603,199,253,177,960,comanche_peak,4,2
2693,344,12,335,15,2207,196,222,164,1749,comanche_peak,32,2
2694,24,13,335,37,376,212,212,134,957,comanche_peak,11,2
2694,51,25,42,0,1387,223,177,75,1099,comanche_peak,33,2
2694,80,5,124,10,212,227,230,137,1019,comanche_peak,17,2
2694,108,13,67,-6,1637,241,225,111,1489,comanche_peak,11,2
2694,307,17,30,11,1963,170,227,197,30,comanche_peak,33,2
2694,325,16,258,16,2058,179,222,181,1651,comanche_peak,32,2
2695,0,6,0,0,1448,212,229,155,2361,comanche_peak,17,2
2695,6,13,42,4,2802,203,214,147,1052,comanche_peak,24,2
2695,111,8,42,5,1622,234,231,129,2384,comanche_peak,4,2
2695,222,26,30,10,1889,179,254,200,1077,comanche_peak,13,2
2695,355,10,30,3,2640,203,222,157,607,comanche_peak,33,2
2696,128,16,124,-1,2044,245,228,107,671,comanche_peak,11,2
2696,260,29,108,66,1187,138,241,233,842,comanche_peak,24,2
2697,45,4,0,0,914,221,230,145,2131,comanche_peak,33,2
2697,65,17,212,48,1984,233,204,97,900,comanche_peak,10,2
2697,316,19,60,20,1677,165,220,193,2287,comanche_peak,10,2
2698,19,16,360,64,390,207,204,131,467,comanche_peak,10,2
2698,45,15,335,-18,769,223,206,113,192,comanche_peak,10,2
2698,48,12,408,90,474,224,214,122,153,comanche_peak,10,2
2698,48,29,30,22,1639,217,165,64,1167,comanche_peak,33,2
2698,84,11,67,5,2081,236,221,115,474,comanche_peak,10,2
2698,86,10,42,5,2101,234,224,120,503,comanche_peak,10,2
2698,203,19,60,-13,782,207,253,174,716,comanche_peak,3,2
2699,8,13,127,28,1775,204,213,145,2278,comanche_peak,10,2
2699,95,19,150,6,2818,247,208,82,1194,comanche_peak,10,2
2699,217,31,180,-36,924,170,250,198,721,comanche_peak,3,2
2700,5,22,351,31,1405,185,191,137,2686,comanche_peak,10,2
2700,6,16,108,24,1760,199,208,144,2285,comanche_peak,10,2
2700,16,25,285,124,2100,190,180,117,2254,comanche_peak,24,2
2700,18,15,362,66,418,208,208,134,404,comanche_peak,10,2
2700,54,25,180,81,2114,226,178,72,797,comanche_peak,10,2
2700,61,15,67,5,2789,231,207,104,930,comanche_peak,24,2
2700,90,14,297,54,2335,240,218,105,2195,comanche_peak,10,2
2700,124,3,0,0,1546,225,237,146,2352,comanche_peak,17,2
2701,81,14,319,55,2361,238,214,104,2225,comanche_peak,10,2
2701,92,17,30,12,1273,244,212,91,1312,comanche_peak,13,2
2701,125,38,150,98,1326,251,183,21,932,comanche_peak,13,2
2701,217,30,210,-34,966,174,251,197,722,comanche_peak,3,2
2701,227,32,127,83,362,156,249,212,1544,comanche_peak,13,2
2701,311,16,60,7,882,177,227,190,2148,comanche_peak,33,2
2701,345,19,90,43,1060,179,207,164,1899,comanche_peak,33,2
2702,6,25,256,129,2130,180,182,131,2259,comanche_peak,24,2
2702,126,15,120,12,1717,244,229,110,2410,comanche_peak,10,2
2702,341,11,134,42,1706,197,224,165,1253,comanche_peak,13,2
2703,29,17,120,7,1714,211,200,120,1289,comanche_peak,11,2
2703,33,13,153,46,1781,217,210,126,2236,comanche_peak,10,2
2703,37,10,134,23,2431,220,218,132,616,comanche_peak,10,2
2703,40,11,366,41,417,221,216,128,1075,comanche_peak,11,2
2703,148,29,42,20,1422,243,222,86,1632,comanche_peak,13,2
2703,154,19,30,5,1369,239,238,122,1698,comanche_peak,13,2
2703,200,6,0,0,3824,218,245,163,2143,comanche_peak,20,2
2703,274,17,162,36,1837,174,242,207,446,comanche_peak,31,2
2704,52,19,218,94,1532,226,196,96,1273,comanche_peak,31,2
2704,121,11,210,8,1716,239,231,121,1216,comanche_peak,11,2
2705,50,12,210,27,2680,225,214,121,853,comanche_peak,10,2
2705,65,22,201,8,1087,234,190,77,1711,comanche_peak,31,2
2705,72,8,446,97,513,229,226,130,134,comanche_peak,10,2
2705,115,21,60,-13,2845,250,215,83,1195,comanche_peak,10,2
2705,259,37,134,59,1103,108,231,244,1399,comanche_peak,13,2
2705,295,11,124,5,1772,189,237,188,598,comanche_peak,31,2
2706,20,6,466,101,2377,216,228,149,1593,comanche_peak,32,2
2706,31,28,192,90,1167,201,169,89,902,comanche_peak,33,2
2706,40,13,382,39,426,221,212,124,1142,comanche_peak,11,2
2706,85,22,30,14,1736,245,196,68,1890,comanche_peak,10,2
2706,126,13,228,53,1818,241,231,116,1113,comanche_peak,11,2
2706,184,14,390,-29,510,223,249,156,752,comanche_peak,3,2
2706,188,12,30,-5,2270,221,249,160,674,comanche_peak,13,2
2706,211,36,150,68,1800,167,245,188,1155,comanche_peak,4,2
2706,241,37,108,58,1539,128,241,231,1353,comanche_peak,4,2
2706,273,37,150,62,1566,101,222,245,1236,comanche_peak,13,2
2706,277,26,60,31,1956,142,235,227,134,comanche_peak,33,2
2706,332,27,127,32,1449,146,194,181,1528,comanche_peak,24,2
2706,358,18,212,88,1556,189,204,150,1150,comanche_peak,33,2
2707,69,8,95,4,3774,229,224,128,2232,comanche_peak,11,2
2707,69,20,190,68,2546,237,198,84,990,comanche_peak,2,2
2707,71,18,0,0,1742,237,203,90,1860,comanche_peak,10,2
2707,87,12,234,35,3627,238,220,111,2382,comanche_peak,11,2
2707,157,14,256,56,3304,235,241,133,1827,comanche_peak,13,2
2707,262,5,30,0,1355,207,242,173,2414,comanche_peak,17,2
2707,265,29,192,84,1115,136,238,234,934,comanche_peak,24,2
2708,22,21,270,39,1271,202,190,118,2675,comanche_peak,10,2
2708,27,9,190,32,1739,217,221,140,2213,comanche_peak,10,2
2708,35,18,95,22,1249,215,198,113,1588,comanche_peak,10,2
2708,71,16,85,2,2799,236,208,99,900,comanche_peak,24,2
2708,300,10,120,-7,1797,192,236,184,607,comanche_peak,31,2
2709,20,20,295,-5,1922,202,193,122,2110,comanche_peak,24,2
2709,34,20,95,13,1775,212,192,107,1302,comanche_peak,10,2
2709,50,16,60,-4,2079,225,204,108,256,comanche_peak,33,2
2709,52,12,277,2,853,226,215,121,256,comanche_peak,10,2
2709,72,6,30,4,1421,227,228,136,2434,comanche_peak,17,2
2709,171,17,127,19,3609,229,246,142,1987,comanche_peak,26,2
2709,172,27,210,94,1890,225,240,128,1276,comanche_peak,4,2
2709,189,26,277,84,1950,210,248,156,1533,comanche_peak,10,2
2709,194,33,150,49,1813,195,244,159,1385,comanche_peak,13,2
2709,271,11,60,9,1740,191,244,192,797,comanche_peak,33,2
2710,27,11,408,76,466,216,216,136,339,comanche_peak,10,2
2710,169,5,30,2,1415,224,242,153,2465,comanche_peak,10,2
2710,229,18,60,3,1648,191,254,196,1248,comanche_peak,4,2
2711,17,25,295,131,1230,191,178,114,819,comanche_peak,33,2
2711,22,16,402,54,443,208,205,130,953,comanche_peak,11,2
2711,71,19,85,9,1201,237,198,84,1651,comanche_peak,31,2
2711,208,21,85,39,1593,200,254,181,1290,comanche_peak,4,2
2711,220,29,90,27,2563,173,252,201,1744,comanche_peak,4,2
2711,245,30,153,62,1746,145,246,228,1312,comanche_peak,13,2
2711,276,43,180,73,1489,73,206,251,1289,comanche_peak,13,2
2711,318,42,532,63,892,82,165,204,1445,comanche_peak,28,2
2712,62,11,190,43,2670,230,217,119,800,comanche_peak,10,2
2712,67,31,108,59,1376,233,163,39,962,comanche_peak,13,2
2712,180,27,162,75,1530,218,244,141,1158,comanche_peak,13,2
2712,207,19,270,111,1840,205,254,178,1445,comanche_peak,4,2
2712,218,28,180,-23,949,177,252,198,700,comanche_peak,3,2
2713,34,14,201,4,966,217,208,123,2046,comanche_peak,31,2
2713,41,9,90,2,2167,221,221,134,2509,comanche_peak,11,2
2713,95,10,255,41,3655,237,225,118,2400,comanche_peak,11,2
2713,105,25,95,-5,2858,252,200,59,1216,comanche_peak,10,2
2713,119,22,42,14,1415,251,215,81,1410,comanche_peak,4,2
2713,135,10,268,60,1824,237,236,129,1136,comanche_peak,11,2
2713,189,11,30,0,3877,220,249,161,2121,comanche_peak,26,2
2713,258,30,201,60,1794,135,240,234,1354,comanche_peak,13,2
2714,11,19,371,109,1019,197,199,135,1253,comanche_peak,33,2
2714,28,22,210,83,1195,205,185,107,1921,comanche_peak,33,2
2714,48,6,153,45,2640,223,226,139,779,comanche_peak,10,2
2714,54,11,255,7,874,226,217,123,268,comanche_peak,10,2
2714,55,11,379,75,2529,227,216,121,2329,comanche_peak,10,2
2714,227,34,30,0,1657,151,247,214,1209,comanche_peak,13,2
2714,329,22,201,54,1773,163,209,183,1318,comanche_peak,13,2
2714,356,12,60,8,1261,200,218,155,2372,comanche_peak,11,2
2715,43,21,212,59,1931,219,188,95,967,comanche_peak,10,2
2715,57,13,0,0,1060,228,213,116,2236,comanche_peak,20,2
2715,135,11,60,-2,1706,237,236,128,1507,comanche_peak,10,2
2715,207,16,67,16,3730,207,253,177,2040,comanche_peak,26,2
2715,238,19,60,2,1618,183,253,203,1277,comanche_peak,4,2
2715,256,2,457,27,560,214,240,163,750,comanche_peak,34,2
2715,287,33,95,41,1348,110,216,236,700,comanche_peak,24,2
2715,289,27,42,18,2021,133,225,226,60,comanche_peak,33,2
2715,335,5,124,40,2640,209,233,163,750,comanche_peak,10,2
2716,38,21,85,-2,1294,215,190,102,1981,comanche_peak,20,2
2716,43,9,90,5,2190,222,220,132,2482,comanche_peak,11,2
2716,55,10,162,26,3778,226,219,126,2297,comanche_peak,11,2
2716,64,22,210,73,1187,234,189,77,902,comanche_peak,13,2
2716,104,17,234,63,1926,247,216,92,1036,comanche_peak,11,2
2716,176,10,390,-19,570,225,246,152,693,comanche_peak,34,2
2716,186,18,60,-11,834,220,250,157,666,comanche_peak,3,2
2717,29,26,255,68,2016,202,175,98,872,comanche_peak,10,2
2717,42,28,330,164,990,212,168,75,1839,comanche_peak,13,2
2717,77,25,42,14,2272,242,186,60,644,comanche_peak,10,2
2717,194,19,42,10,700,214,252,165,2120,comanche_peak,4,2
2717,205,29,360,-31,2274,190,251,180,1802,comanche_peak,4,2
2717,210,37,170,85,1800,167,244,187,1167,comanche_peak,4,2
2717,341,17,324,48,1442,182,212,168,2609,comanche_peak,10,2
2717,347,17,150,67,1060,185,211,162,1924,comanche_peak,31,2
2718,80,28,351,171,1144,244,179,46,942,comanche_peak,13,2
2718,148,17,120,17,1652,241,236,118,2402,comanche_peak,4,2
2718,180,17,150,26,3623,224,248,151,1963,comanche_peak,13,2
2718,327,26,60,23,1236,148,201,187,541,comanche_peak,33,2
2718,332,22,153,50,824,162,205,179,2147,comanche_peak,33,2
2719,16,17,418,77,446,203,203,133,566,comanche_peak,10,2
2719,27,17,430,62,470,211,202,123,939,comanche_peak,11,2
2719,83,21,60,4,1761,244,198,73,1920,comanche_peak,10,2
2719,192,29,134,56,2512,204,248,159,854,comanche_peak,4,2
2719,249,33,190,70,1784,134,242,233,1347,comanche_peak,13,2
2720,57,10,127,26,1651,227,219,125,1657,comanche_peak,11,2
2720,57,36,85,51,1341,219,142,27,1266,comanche_peak,33,2
2720,158,17,277,64,3345,236,240,128,1816,comanche_peak,13,2
2720,210,17,108,53,1563,204,254,180,1320,comanche_peak,4,2
2720,241,19,60,0,1589,181,252,205,1307,comanche_peak,4,2
2721,67,19,95,20,2190,235,198,86,551,comanche_peak,10,2
2721,80,10,404,72,2430,234,223,120,2200,comanche_peak,10,2
2721,100,11,175,16,1320,238,226,118,2133,comanche_peak,11,2
2721,120,13,0,0,2355,242,229,114,752,comanche_peak,10,2
2721,141,18,60,15,1380,243,233,112,2505,comanche_peak,10,2
2721,291,27,120,47,1733,134,224,224,1224,comanche_peak,13,2
2721,325,17,95,20,1006,175,219,183,2259,comanche_peak,33,2
2722,51,21,90,28,1395,225,189,88,1040,comanche_peak,33,2
2722,73,16,108,33,1340,237,208,97,1493,comanche_peak,11,2
2722,227,29,90,26,2581,165,251,210,1714,comanche_peak,4,2
2722,229,33,67,33,1945,152,248,215,1065,comanche_peak,13,2
2722,259,31,67,19,1507,133,240,235,1505,comanche_peak,4,2
2722,356,25,42,15,1493,170,185,146,1064,comanche_peak,33,2
2722,359,15,42,6,2760,197,212,151,518,comanche_peak,33,2
2723,45,22,234,63,1919,220,188,92,972,comanche_peak,10,2
2723,135,6,30,-1,331,229,237,142,2446,comanche_peak,17,2
2723,325,22,134,40,859,160,210,187,2168,comanche_peak,33,2
2724,14,16,42,5,1354,203,206,137,1572,comanche_peak,24,2
2724,39,16,60,11,577,219,204,116,2280,comanche_peak,11,2
2724,151,20,242,48,1897,241,236,115,2251,comanche_peak,10,2
2724,153,13,60,3,2227,235,240,134,700,comanche_peak,13,2
2724,188,22,430,-41,1230,216,250,158,926,comanche_peak,3,2
2724,189,25,384,-105,3015,212,249,156,1756,comanche_peak,13,2
2724,346,29,134,33,1315,151,180,158,1677,comanche_peak,24,2
2724,349,4,42,0,1277,213,233,158,2290,comanche_peak,11,2
2725,118,33,30,16,2106,254,192,37,700,comanche_peak,13,2
2725,169,27,212,83,1655,229,239,123,1302,comanche_peak,13,2
2725,169,29,240,108,1860,228,237,120,1298,comanche_peak,4,2
2726,9,22,120,9,1195,190,190,131,1832,comanche_peak,24,2
2726,24,26,175,11,1839,196,174,103,2014,comanche_peak,24,2
2726,34,22,67,2,1761,210,185,100,1770,comanche_peak,10,2
2726,63,15,301,-3,2462,232,208,105,2353,comanche_peak,10,2
2726,63,20,210,77,1205,233,195,85,888,comanche_peak,13,2
2726,73,13,242,87,2591,235,215,110,1052,comanche_peak,2,2
2726,171,36,180,89,1468,219,229,111,1091,comanche_peak,13,2
2726,323,37,362,103,1040,105,176,196,1100,comanche_peak,33,2
2727,34,9,361,36,242,219,221,137,939,comanche_peak,11,2
2727,46,13,306,2,800,224,210,118,313,comanche_peak,10,2
2727,66,31,150,78,1276,232,161,38,902,comanche_peak,13,2
2727,79,8,240,16,2071,231,225,126,2579,comanche_peak,32,2
2727,114,6,170,3,1187,232,233,135,2054,comanche_peak,11,2
2727,114,9,108,-12,1710,235,232,128,1565,comanche_peak,10,2
2727,347,24,300,3,2821,166,193,159,2402,comanche_peak,10,2
2728,46,16,469,61,516,223,202,108,1127,comanche_peak,11,2
2728,318,21,124,27,997,162,217,193,2265,comanche_peak,33,2
2729,7,13,518,87,553,203,213,146,741,comanche_peak,10,2
2729,150,19,124,28,1637,240,236,118,2387,comanche_peak,4,2
2729,156,17,124,28,1595,237,239,125,2401,comanche_peak,4,2
2729,168,19,268,79,1019,232,243,135,1539,comanche_peak,4,2
2729,184,12,127,32,3690,222,248,157,1978,comanche_peak,26,2
2729,234,35,390,-65,2076,141,245,223,1620,comanche_peak,10,2
